Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,44.009998,56.099998,41.599998,42.759998,42.759998,7926600
2015-08-01,43.599998,44.459000,33.134998,34.549999,34.549999,4650400
2015-09-01,33.470001,39.250000,31.934999,33.689999,33.689999,2241500
2015-10-01,33.820000,42.189999,32.279999,38.619999,38.619999,3004800
2015-11-01,38.790001,39.490002,35.009998,37.549999,37.549999,1813300
2015-12-01,37.709999,41.900002,35.180000,41.369999,41.369999,3282400
2016-01-01,40.820000,41.139999,30.965000,35.200001,35.200001,2223100
2016-02-01,35.049999,37.150002,31.320000,33.950001,33.950001,1579000
2016-03-01,34.209999,36.119999,33.330002,35.060001,35.060001,1009700
2016-04-01,34.720001,38.900002,33.180000,37.529999,37.529999,1843800
2016-05-01,37.660000,42.630001,36.660000,41.080002,41.080002,2130900
2016-06-01,40.849998,42.029999,31.889999,32.259998,32.259998,11881300
2016-07-01,31.980000,36.570000,30.350000,34.349998,34.349998,18683500
2016-08-01,34.230000,35.360001,26.440001,28.129999,28.129999,12879100
2016-09-01,28.010000,29.471001,27.540001,27.590000,27.590000,8215500
2016-10-01,27.450001,28.680000,26.600000,27.639999,27.639999,4927700
2016-11-01,27.670000,27.809999,19.100000,21.580000,21.580000,12933100
2016-12-01,21.490000,23.150000,20.030001,21.959999,21.959999,11253100
2017-01-01,22.100000,23.865000,21.860001,23.020000,23.020000,5054300
2017-02-01,23.100000,28.110001,22.080000,24.450001,24.450001,6931400
2017-03-01,24.500000,24.620001,21.100000,22.240000,22.240000,7450400
2017-04-01,22.240000,23.209999,21.395000,21.469999,21.469999,3817900
2017-05-01,21.480000,22.254999,19.650000,21.110001,21.110001,9176800
2017-06-01,21.129999,22.150000,19.790001,21.770000,21.770000,4722400
2017-07-01,21.860001,26.670000,21.709999,25.719999,25.719999,7694300
2017-08-01,25.910000,27.850000,25.469999,26.010000,26.010000,5577400
2017-09-01,26.110001,26.503000,22.950001,23.760000,23.760000,6217600
2017-10-01,24.549999,25.775000,20.930000,21.719999,21.719999,7804400
2017-11-01,22.100000,23.780001,20.690001,20.799999,20.799999,8458300
2017-12-01,20.730000,22.370001,19.969999,20.150000,20.150000,8115500
2018-01-01,20.430000,24.000000,16.930000,22.450001,22.450001,6351947
2018-02-01,22.400000,23.780001,20.360001,20.700001,20.700001,4932900
2018-03-01,20.790001,22.000000,19.000000,19.450001,19.450001,3451300
2018-04-01,19.370001,20.700001,18.270000,18.400000,18.400000,3030300
2018-05-01,18.520000,22.334999,18.260000,21.670000,21.670000,3820000
2018-06-01,21.610001,22.270000,19.049999,19.120001,19.120001,11344600
2018-07-01,19.059999,20.900000,18.309999,19.080000,19.080000,5054300
2018-08-01,19.030001,20.020000,17.370001,19.709999,19.709999,4971200
2018-09-01,19.709999,21.900000,19.309999,20.840000,20.840000,4366700
2018-10-01,20.990000,22.200001,16.882000,17.980000,17.980000,5610400
2018-11-01,18.100000,20.010000,17.100000,18.250000,18.250000,10137200
2018-12-01,18.500000,18.500000,13.960000,14.480000,14.480000,9680200
2019-01-01,14.480000,17.440001,14.280000,17.434999,17.434999,8275200
2019-02-01,17.600000,19.760000,17.459999,19.620001,19.620001,9367700
2019-03-01,19.700001,20.670000,18.870001,19.340000,19.340000,5676700
2019-04-01,19.520000,21.895000,19.500000,20.930000,20.930000,6295000
2019-05-01,21.000000,21.629999,16.730000,17.049999,17.049999,5978000
2019-06-01,17.040001,19.010000,16.680000,17.230000,17.230000,4585400
2019-07-01,17.540001,17.830000,16.100000,16.389999,16.389999,4389200
2019-08-01,16.389999,17.219999,14.890000,16.420000,16.420000,6599600
2019-09-01,16.389999,18.900000,16.090000,17.070000,17.070000,3942100
2019-10-01,17.170000,19.299999,16.351000,18.690001,18.690001,3926200
2019-11-01,18.870001,19.770000,17.180000,17.799999,17.799999,4342400
2019-12-01,17.420000,19.910000,16.629999,19.299999,19.299999,3625300
2020-01-01,19.480000,19.750000,16.660000,16.680000,16.680000,3023700
2020-02-01,16.680000,19.090000,14.730000,15.150000,15.150000,3276000
2020-03-01,15.270000,15.600000,8.596000,10.520000,10.520000,8770300
2020-04-01,10.050000,10.280000,9.600000,10.070000,10.070000,804500
