Date,Open,High,Low,Close,Adj Close,Volume
2019-09-01,24.500000,28.620001,17.660000,21.680000,21.680000,7196900
2019-10-01,21.530001,22.639999,17.670000,19.100000,19.100000,2365300
2019-11-01,19.100000,23.719999,17.020000,22.809999,22.809999,2563200
2019-12-01,22.900000,40.500000,22.645000,38.490002,38.490002,5816500
2020-01-01,38.490002,38.889999,30.990000,31.480000,31.480000,2514500
2020-02-01,32.020000,35.000000,28.889999,31.959999,31.959999,1437300
2020-03-01,32.000000,43.900002,19.500000,27.000000,27.000000,4677500
2020-04-01,26.559999,26.850000,22.330000,26.270000,26.270000,208600
