Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,56.220001,58.349998,55.380001,56.869999,47.796871,52918500
2015-05-01,56.849998,57.720001,54.060001,56.290001,47.309418,48093200
2015-06-01,56.070000,56.410000,52.320000,52.970001,44.945232,54700200
2015-07-01,53.000000,57.220001,52.759998,56.570000,47.999840,60586900
2015-08-01,56.779999,59.180000,52.799999,54.910000,46.591320,65836300
2015-09-01,53.740002,56.970001,52.290001,56.860001,48.701542,61186200
2015-10-01,56.919998,59.520000,55.520000,56.650002,48.521667,71058300
2015-11-01,56.650002,57.150002,53.299999,56.009998,47.973499,58678900
2015-12-01,56.360001,59.439999,54.080002,58.270000,50.408939,68654000
2016-01-01,57.820000,61.080002,56.750000,60.970001,52.744690,70842400
2016-02-01,61.000000,63.900002,60.330002,61.750000,53.419468,68807200
2016-03-01,62.070000,66.489998,60.150002,66.400002,57.958641,62831900
2016-04-01,66.099998,67.190002,61.419998,63.500000,55.427322,53673400
2016-05-01,63.599998,65.970001,62.610001,64.730003,56.500957,63997800
2016-06-01,64.730003,70.099998,64.040001,70.089996,61.709969,49353200
2016-07-01,70.459999,71.320000,68.250000,69.300003,61.014423,47558000
2016-08-01,68.870003,69.480003,64.070000,64.570000,56.849949,51373300
2016-09-01,64.410004,66.959999,63.560001,64.209999,57.003468,56212800
2016-10-01,64.040001,65.250000,61.279999,64.839996,57.562756,55768200
2016-11-01,64.550003,64.900002,58.160000,59.049999,52.422600,68310700
2016-12-01,58.820000,63.529999,57.889999,62.959999,56.420135,50823600
2017-01-01,63.009998,64.110001,61.820000,64.059998,57.405880,45686700
2017-02-01,63.580002,67.220001,62.689999,66.970001,60.013603,45166900
2017-03-01,66.199997,68.250000,64.809998,67.129997,60.717327,55092500
2017-04-01,67.019997,68.459999,66.500000,67.830002,61.350471,42846200
2017-05-01,68.029999,71.910004,66.930000,71.779999,64.923126,51106900
2017-06-01,71.650002,72.970001,69.190002,69.470001,63.380432,58551900
2017-07-01,69.690002,70.809998,68.110001,70.540001,64.356651,54311800
2017-08-01,70.589996,74.290001,70.080002,73.629997,67.175781,46701900
2017-09-01,73.839996,74.589996,69.930000,70.239998,64.616943,46064900
2017-10-01,70.459999,74.900002,69.550003,74.410004,68.453125,43160100
2017-11-01,74.419998,77.930000,73.559998,77.629997,71.415359,44006100
2017-12-01,77.779999,78.070000,72.940002,73.570000,68.240608,46723400
2018-01-01,73.180000,73.419998,67.110001,68.779999,63.797604,82351000
2018-02-01,68.739998,68.980003,63.320000,65.580002,60.829411,73587000
2018-03-01,65.650002,69.239998,64.599998,68.589996,64.239326,68991700
2018-04-01,68.790001,70.980003,66.459999,69.980003,65.541168,47840300
2018-05-01,69.970001,69.989998,64.459999,67.949997,63.639927,63838400
2018-06-01,67.690002,70.300003,62.709999,69.250000,65.460983,74138200
2018-07-01,69.419998,71.889999,68.129997,71.139999,67.247566,63014000
2018-08-01,70.629997,72.910004,69.320000,71.730003,67.805298,48437300
2018-09-01,72.029999,73.739998,68.919998,70.879997,67.592613,43864800
2018-10-01,70.769997,76.050003,69.309998,73.360001,69.957603,72952100
2018-11-01,73.449997,78.470001,72.070000,77.739998,74.134453,54763100
2018-12-01,77.199997,81.050003,72.529999,74.739998,71.914925,52979800
2019-01-01,74.610001,79.610001,72.260002,79.120003,76.129379,57152100
2019-02-01,79.120003,81.760002,78.150002,81.150002,78.082634,45106300
2019-03-01,81.110001,86.099998,80.620003,83.750000,81.271805,69641000
2019-04-01,83.900002,85.769997,82.150002,85.550003,83.018539,51813900
2019-05-01,85.209999,89.010002,82.559998,86.120003,83.571671,48221400
2019-06-01,86.349998,91.989998,85.260002,88.010002,86.094673,47249600
2019-07-01,87.989998,91.820000,87.080002,87.809998,85.899025,39252400
2019-08-01,87.650002,91.500000,87.040001,91.150002,89.166336,50725500
2019-09-01,91.220001,94.889999,90.080002,93.690002,92.340477,45831900
2019-10-01,93.339996,96.220001,91.349998,94.389999,93.030396,50281400
2019-11-01,94.720001,94.980003,88.169998,91.349998,90.034180,51950000
2019-12-01,91.029999,95.769997,90.209999,94.510002,93.862991,42958200
2020-01-01,94.500000,104.430000,92.940002,104.220001,103.506516,52596200
2020-02-01,104.470001,104.970001,86.419998,89.260002,88.648933,57689000
2020-03-01,89.550003,100.650002,65.139999,79.980003,79.980003,118911500
2020-04-01,77.449997,78.910004,71.199997,72.500000,72.500000,12493900
