Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,13.830000,14.150000,13.720000,13.980000,8.490856,3413600
2015-05-01,14.000000,14.200000,13.830000,14.080000,8.611043,4013000
2015-06-01,14.080000,14.190000,13.500000,13.750000,8.467848,3592000
2015-07-01,13.900000,14.120000,13.460000,13.750000,8.526590,4495000
2015-08-01,13.750000,13.790000,11.980000,12.730000,7.950034,5221000
2015-09-01,12.440000,12.760000,11.950000,12.100000,7.610795,3680900
2015-10-01,12.160000,13.180000,11.990000,12.950000,8.207829,4071600
2015-11-01,12.980000,13.090000,12.410000,12.930000,8.257149,3608300
2015-12-01,12.950000,12.970000,12.200000,12.760000,8.210176,4456500
2016-01-01,12.490000,12.720000,10.620000,11.430000,7.412070,5621600
2016-02-01,11.380000,11.480000,10.360000,11.080000,7.244606,4179200
2016-03-01,11.150000,11.940000,11.150000,11.880000,7.839079,4115700
2016-04-01,11.800000,12.060000,11.550000,11.900000,7.918666,3670000
2016-05-01,11.890000,12.070000,11.580000,12.000000,8.051058,3362400
2016-06-01,11.930000,12.310000,11.190000,11.850000,8.016092,4859200
2016-07-01,11.850000,12.170000,11.560000,12.170000,8.298871,4853600
2016-08-01,12.150000,12.290000,11.990000,12.170000,8.353302,4739300
2016-09-01,12.190000,12.380000,11.900000,12.250000,8.462317,4031000
2016-10-01,12.270000,12.270000,11.570000,11.620000,8.078681,4164500
2016-11-01,11.620000,11.690000,11.290000,11.420000,7.991619,5697200
2016-12-01,11.420000,11.810000,11.360000,11.570000,8.150973,6623300
2017-01-01,11.600000,12.150000,11.580000,12.070000,8.560287,4277400
2017-02-01,12.090000,12.430000,12.070000,12.350000,8.816758,4271500
2017-03-01,12.450000,12.480000,12.110000,12.400000,8.908442,4172500
2017-04-01,12.400000,13.040000,12.300000,13.010000,9.406430,5550700
2017-05-01,13.030000,13.390000,12.950000,13.250000,9.639389,5759300
2017-06-01,13.330000,13.490000,13.140000,13.250000,9.696951,5131600
2017-07-01,13.280000,13.660000,13.190000,13.500000,9.938153,3719900
2017-08-01,13.550000,13.550000,12.560000,13.170000,9.752243,5644100
2017-09-01,13.220000,13.620000,13.130000,13.560000,10.101830,3712100
2017-10-01,13.630000,13.800000,13.450000,13.630000,10.213208,3551000
2017-11-01,13.650000,13.670000,13.030000,13.490000,10.165889,3558200
2017-12-01,13.450000,13.950000,12.290000,12.510000,9.482903,6843600
2018-01-01,12.560000,13.080000,12.520000,12.630000,10.685188,7336300
2018-02-01,12.620000,12.680000,11.350000,12.000000,10.213527,5250400
2018-03-01,11.970000,12.160000,11.280000,11.570000,9.911646,4277700
2018-04-01,11.550000,11.840000,11.180000,11.320000,9.760927,4497900
2018-05-01,11.290000,11.380000,10.960000,11.150000,9.679314,5319700
2018-06-01,11.180000,11.340000,10.990000,11.120000,9.720306,4595300
2018-07-01,11.060000,11.230000,11.020000,11.160000,9.823380,4035700
2018-08-01,11.140000,11.350000,10.990000,11.160000,9.879302,6220500
2018-09-01,11.160000,11.160000,10.950000,10.990000,9.783943,3666700
2018-10-01,11.020000,11.050000,9.910000,10.180000,9.114660,7933100
2018-11-01,10.230000,10.530000,9.980000,10.320000,9.297890,6279700
2018-12-01,10.450000,10.500000,9.090000,9.370000,8.493986,12358600
2019-01-01,9.320000,10.360000,9.300000,10.360000,9.451087,6162400
2019-02-01,10.360000,10.510000,10.170000,10.450000,9.593876,4411800
2019-03-01,10.510000,10.710000,10.240000,10.700000,9.883035,3681000
2019-04-01,10.740000,10.850000,10.550000,10.710000,9.951811,4017600
2019-05-01,10.720000,10.760000,10.180000,10.220000,9.552066,3862300
2019-06-01,10.240000,10.730000,10.170000,10.730000,10.089972,3076300
2019-07-01,10.740000,10.790000,10.540000,10.590000,10.018093,3531100
2019-08-01,10.590000,10.630000,10.060000,10.280000,9.782701,5031700
2019-09-01,10.250000,10.470000,10.220000,10.430000,9.986471,4217100
2019-10-01,10.450000,10.580000,10.130000,10.570000,10.181957,4163700
2019-11-01,10.600000,10.790000,10.530000,10.740000,10.409575,3840500
2019-12-01,10.750000,11.090000,10.550000,10.990000,10.715031,4363700
2020-01-01,11.020000,11.250000,10.860000,10.900000,10.689291,3940900
2020-02-01,10.920000,11.190000,9.480000,9.620000,9.487885,4527100
2020-03-01,9.680000,10.260000,6.850000,8.290000,8.222610,9918400
2020-04-01,8.020000,8.320000,7.910000,7.920000,7.920000,743700
