Date,Open,High,Low,Close,Adj Close,Volume
2017-10-01,169.500000,177.800003,169.500000,177.800003,176.198868,367
2017-11-01,180.199997,184.899994,166.300003,169.000000,167.478119,1219
2017-12-01,167.000000,169.100006,155.300003,165.399994,164.044754,578
2018-01-01,165.399994,200.000000,165.399994,199.199997,197.567810,1617
2018-02-01,195.000000,202.500000,165.399994,200.000000,198.361267,2687
2018-03-01,199.399994,204.500000,178.800003,181.399994,180.047714,2664
2018-04-01,181.399994,192.000000,174.399994,189.600006,188.186569,1851
2018-05-01,189.600006,221.500000,188.000000,215.500000,213.893509,2064
2018-06-01,220.000000,231.000000,203.500000,206.500000,205.109238,2558
2018-07-01,206.500000,220.000000,202.000000,208.000000,206.599121,1097
2018-08-01,208.000000,241.000000,208.000000,241.000000,239.376862,1676
2018-09-01,241.000000,245.500000,220.500000,236.000000,234.558655,1694
2018-10-01,244.000000,254.000000,164.000000,183.000000,181.882355,3491
2018-11-01,184.000000,191.800003,118.000000,142.000000,141.132767,2892
2018-12-01,148.199997,154.000000,113.199997,115.400002,114.830315,3349
2019-01-01,115.400002,142.199997,114.000000,124.400002,123.785889,2467
2019-02-01,125.400002,146.199997,123.599998,136.399994,135.726639,2891
2019-03-01,136.399994,166.800003,130.199997,159.000000,158.398193,2752
2019-04-01,162.000000,172.000000,156.000000,161.000000,160.390625,4280
2019-05-01,161.000000,165.000000,122.000000,123.000000,122.534447,9030
2019-06-01,120.000000,146.000000,119.000000,143.000000,142.639877,10707
2019-07-01,151.000000,162.660004,135.339996,156.020004,155.627090,7122
2019-08-01,156.039993,162.000000,133.059998,153.740005,153.352844,5824
2019-09-01,151.160004,170.860001,149.500000,157.720001,157.493225,3966
2019-10-01,157.720001,188.139999,157.259995,179.080002,178.822495,2827
2019-11-01,181.279999,205.100006,181.279999,198.380005,198.094742,2938
2019-12-01,197.320007,218.350006,182.259995,207.949997,207.818069,4143
2020-01-01,207.949997,233.149994,200.449997,214.350006,214.214020,8048
2020-02-01,214.350006,294.250000,209.550003,238.500000,238.348694,16797
2020-03-01,249.500000,254.100006,177.000000,250.199997,250.199997,14696
2020-04-01,240.000000,240.000000,232.149994,236.649994,236.649994,636
