Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,9.000000,9.300000,8.700000,9.020000,7.867643,6166200
2015-05-01,9.080000,9.280000,8.870000,9.100000,7.937421,6416800
2015-06-01,9.140000,9.880000,8.950000,9.590000,8.430026,9532400
2015-07-01,9.720000,9.930000,9.060000,9.200000,8.087197,7460200
2015-08-01,9.250000,9.460000,8.300000,8.850000,7.779533,6689700
2015-09-01,8.650000,9.280000,8.520000,9.090000,8.050519,6435300
2015-10-01,9.090000,9.690000,8.570000,9.190000,8.139084,6543200
2015-11-01,9.210000,9.940000,9.130000,9.840000,8.714752,5901000
2015-12-01,9.860000,9.950000,8.780000,9.070000,8.092688,13455000
2016-01-01,8.880000,8.990000,7.850000,8.730000,7.789324,8351200
2016-02-01,8.640000,8.810000,7.890000,8.590000,7.664409,6226000
2016-03-01,8.650000,9.280000,8.510000,8.860000,7.971509,6413900
2016-04-01,8.770000,9.380000,8.320000,9.180000,8.259421,5667000
2016-05-01,9.220000,9.440000,8.660000,9.390000,8.448360,4808300
2016-06-01,9.320000,9.490000,8.460000,9.200000,8.342371,5657600
2016-07-01,9.130000,9.730000,8.740000,9.650000,8.750422,3973100
2016-08-01,9.650000,10.260000,9.520000,10.210000,9.258218,4732400
2016-09-01,10.240000,10.360000,9.870000,10.090000,9.215841,4164600
2016-10-01,10.080000,10.240000,9.620000,10.160000,9.279778,5839200
2016-11-01,10.230000,12.810000,9.950000,12.620000,11.526652,8131900
2016-12-01,12.700000,14.340000,12.640000,14.180000,13.042892,6735000
2017-01-01,14.320000,14.610000,13.410000,14.120000,12.987703,6397600
2017-02-01,14.190000,14.590000,13.370000,13.930000,12.812940,8225500
2017-03-01,14.240000,14.400000,12.510000,13.260000,12.265968,9992700
2017-04-01,13.260000,13.590000,12.240000,12.910000,11.942205,8741700
2017-05-01,12.940000,13.110000,12.050000,12.280000,11.359433,8465100
2017-06-01,12.340000,13.440000,12.210000,12.680000,11.802527,13133100
2017-07-01,12.760000,13.220000,12.560000,13.030000,12.128306,7816500
2017-08-01,13.080000,13.120000,12.280000,12.610000,11.737371,7943500
2017-09-01,12.600000,14.200000,12.070000,14.130000,13.233750,12518000
2017-10-01,14.140000,14.760000,13.650000,14.560000,13.636476,10020700
2017-11-01,14.670000,15.420000,13.580000,14.180000,13.280579,12631800
2017-12-01,15.030000,15.670000,14.310000,14.320000,13.485387,9194700
2018-01-01,14.370000,15.250000,14.000000,14.470000,13.626647,10979800
2018-02-01,14.360000,14.730000,13.500000,13.970000,13.155788,9713000
2018-03-01,13.940000,15.110000,13.720000,14.130000,13.380440,12030400
2018-04-01,14.090000,15.490000,13.710000,15.140000,14.336861,11837600
2018-05-01,15.160000,15.990000,14.890000,15.690000,14.857686,12756600
2018-06-01,15.840000,16.400000,15.510000,15.510000,14.774658,11135300
2018-07-01,15.410000,17.910000,15.410000,16.870001,16.070181,8318300
2018-08-01,16.920000,17.330000,16.510000,16.750000,15.955867,7607400
2018-09-01,16.740000,16.870001,15.890000,16.139999,15.456089,9727400
2018-10-01,16.270000,16.459999,12.010000,13.500000,12.927956,15806300
2018-11-01,13.230000,14.260000,13.020000,13.940000,13.349313,13838800
2018-12-01,14.100000,14.100000,11.330000,12.080000,11.645765,14426200
2019-01-01,11.900000,14.170000,11.900000,13.600000,13.111127,9130700
2019-02-01,13.590000,14.430000,13.530000,14.060000,13.554590,6842300
2019-03-01,14.130000,14.190000,12.140000,12.600000,12.235997,9828800
2019-04-01,12.700000,13.890000,12.300000,13.610000,13.216818,7495800
2019-05-01,13.600000,13.900000,12.490000,12.570000,12.206862,7436600
2019-06-01,12.530000,13.510000,12.520000,13.470000,13.178047,6136200
2019-07-01,13.540000,14.030000,12.890000,13.770000,13.471544,6898800
2019-08-01,13.680000,13.800000,12.030000,12.370000,12.101888,6005600
2019-09-01,12.250000,13.660000,12.020000,13.280000,13.087206,7140600
2019-10-01,13.410000,14.650000,12.630000,14.090000,13.885447,7545100
2019-11-01,14.220000,14.780000,14.030000,14.210000,14.003704,7974200
2019-12-01,14.310000,14.930000,13.810000,14.510000,14.398307,9171600
2020-01-01,14.590000,14.630000,13.300000,13.520000,13.415928,7829700
2020-02-01,13.620000,14.330000,11.550000,11.800000,11.709167,6872800
2020-03-01,11.800000,12.570000,7.860000,9.140000,9.140000,14612600
2020-04-01,8.680000,9.160000,8.020000,8.220000,8.220000,2199700
