Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,15.190000,15.540000,14.790000,15.180000,12.376397,70400
2015-05-01,15.200000,15.250000,14.850000,14.990000,12.266464,37800
2015-06-01,15.090000,15.100000,14.540000,14.640000,12.024176,57100
2015-07-01,14.720000,15.100000,14.480000,14.480000,11.937485,33800
2015-08-01,14.590000,14.760000,14.440000,14.550000,12.040709,31200
2015-09-01,14.670000,14.760000,14.250000,14.380000,11.944537,28000
2015-10-01,14.390000,14.900000,14.390000,14.650000,12.215140,23800
2015-11-01,14.950000,14.950000,14.400000,14.520000,12.152153,43400
2015-12-01,14.800000,15.100000,14.280000,14.950000,12.559245,78000
2016-01-01,15.090000,15.100000,14.090000,15.020000,12.665604,83100
2016-02-01,15.050000,15.760000,14.620000,15.480000,13.102025,52200
2016-03-01,15.820000,16.080000,15.080000,15.540000,13.200416,29700
2016-04-01,15.910000,16.299999,15.190000,16.049999,13.677103,52800
2016-05-01,16.490000,16.840000,15.620000,15.930000,13.618525,66800
2016-06-01,16.240000,16.299999,15.520000,15.970000,13.695572,65100
2016-07-01,15.980000,16.240000,15.730000,16.110001,13.856960,47300
2016-08-01,16.360001,16.360001,15.810000,16.059999,13.854374,37400
2016-09-01,16.129999,16.150000,15.800000,16.150000,13.973475,46400
2016-10-01,16.150000,17.000000,15.900000,16.309999,14.153463,40700
2016-11-01,16.240000,16.850000,14.120000,14.270000,12.419245,92300
2016-12-01,14.420000,15.080000,13.880000,14.110000,12.316086,195600
2017-01-01,14.080000,14.800000,14.000000,14.280000,12.505374,62100
2017-02-01,14.290000,14.440000,13.850000,14.100000,12.388778,59400
2017-03-01,14.210000,15.560000,13.810000,14.190000,12.509112,70900
2017-04-01,14.240000,15.010000,14.000000,14.500000,12.825507,40200
2017-05-01,14.460000,15.430000,14.240000,15.370000,13.639036,107900
2017-06-01,15.380000,15.490000,14.360000,14.620000,13.015722,42800
2017-07-01,14.650000,15.900000,14.280000,14.800000,13.217661,44600
2017-08-01,15.000000,15.000000,14.150000,14.290000,12.803179,73000
2017-09-01,14.500000,14.500000,14.060000,14.130000,12.701283,71500
2017-10-01,14.250000,14.550000,13.800000,13.930000,12.562969,64800
2017-11-01,14.060000,14.060000,13.460000,13.550000,12.260985,104700
2017-12-01,13.790000,13.790000,13.320000,13.620000,12.366383,231200
2018-01-01,13.780000,13.890000,13.390000,13.480000,12.318922,113200
2018-02-01,13.500000,13.500000,13.240000,13.320000,12.214606,32600
2018-03-01,13.380000,13.600000,13.050000,13.310000,12.248496,108000
2018-04-01,13.480000,13.510000,13.020000,13.210000,12.199744,78300
2018-05-01,13.200000,13.420000,13.090000,13.260000,12.289579,64200
2018-06-01,13.320000,13.620000,13.130000,13.410000,12.472644,82800
2018-07-01,13.450000,14.250000,13.300000,13.870000,12.945628,78800
2018-08-01,13.980000,14.990000,13.660000,14.090000,13.196205,59800
2018-09-01,14.270000,14.470000,13.550000,13.790000,12.957705,31500
2018-10-01,13.840000,13.990000,13.330000,13.390000,12.624442,50600
2018-11-01,13.630000,14.000000,12.440000,13.350000,12.630410,82800
2018-12-01,13.450000,13.750000,12.530000,13.050000,12.390667,74800
2019-01-01,13.020000,14.600000,13.020000,13.840000,13.254933,89700
2019-02-01,13.940000,14.250000,13.370000,14.020000,13.473080,54300
2019-03-01,14.030000,15.000000,13.780000,14.630000,14.107574,78800
2019-04-01,15.000000,15.220000,14.200000,14.750000,14.271300,35000
2019-05-01,15.100000,15.100000,14.110000,14.670000,14.239193,67900
2019-06-01,14.330000,14.720000,14.150000,14.670000,14.286614,61900
2019-07-01,14.720000,15.260000,14.410000,14.540000,14.206680,54800
2019-08-01,14.620000,14.740000,13.990000,14.420000,14.123545,61900
2019-09-01,14.480000,14.670000,14.050000,14.400000,14.139598,58500
2019-10-01,14.550000,15.140000,13.860000,14.510000,14.283469,46900
2019-11-01,14.360000,14.790000,14.250000,14.550000,14.359810,28500
2019-12-01,14.720000,15.790000,14.350000,15.520000,15.356056,112300
2020-01-01,15.660000,18.740000,15.560000,17.309999,17.172337,99600
2020-02-01,17.320000,18.000000,15.820000,17.500000,17.403286,71500
2020-03-01,17.000000,17.000000,11.330000,14.210000,14.163901,125800
2020-04-01,13.960000,14.090000,12.680000,12.790000,12.790000,47000
