Date,Open,High,Low,Close,Adj Close,Volume
2018-04-01,15.400000,15.830000,15.350000,15.500000,15.500000,5097000
2018-05-01,15.500000,17.730000,15.354000,16.980000,16.980000,9654800
2018-06-01,17.030001,17.450001,16.139999,16.549999,16.549999,21029700
2018-07-01,16.450001,16.900000,16.010000,16.790001,16.790001,3378400
2018-08-01,16.750000,17.000000,16.540001,16.930000,16.930000,2310600
2018-09-01,16.940001,17.000000,16.503000,16.700001,16.700001,1948400
2018-10-01,16.730000,16.750000,14.010000,15.080000,15.080000,3974000
2018-11-01,15.190000,16.000000,15.190000,15.760000,15.760000,2920000
2018-12-01,15.930000,15.960000,14.800000,15.290000,15.290000,3478800
2019-01-01,15.180000,15.600000,14.630000,14.810000,14.810000,2004300
2019-02-01,15.000000,16.100000,15.000000,16.030001,16.030001,1725000
2019-03-01,16.090000,16.129999,15.020000,15.670000,15.670000,1952800
2019-04-01,15.790000,15.930000,15.010000,15.860000,15.860000,2409400
2019-05-01,15.840000,15.900000,15.130000,15.270000,15.270000,3309200
2019-06-01,15.200000,15.450000,14.250000,15.100000,15.100000,5438600
2019-07-01,15.130000,15.620000,15.070000,15.290000,15.290000,4461400
2019-08-01,15.260000,15.550000,14.700000,15.160000,15.160000,4458200
2019-09-01,15.080000,15.950000,14.800000,15.790000,15.790000,4892900
2019-10-01,15.830000,17.100000,15.580000,16.490000,16.490000,5397800
2019-11-01,16.510000,16.900000,14.360000,16.660000,16.660000,2498500
2019-12-01,16.700001,17.200001,16.230000,16.940001,16.940001,3955400
2020-01-01,17.010000,17.170000,16.510000,16.770000,16.770000,3185600
2020-02-01,16.870001,17.340000,15.230000,15.520000,15.520000,3081100
2020-03-01,15.360000,16.570000,12.000000,14.400000,14.400000,7761100
2020-04-01,13.920000,14.600000,13.750000,14.190000,14.190000,640800
