Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,6.000000,6.000000,6.000000,6.000000,6.000000,0
2015-05-01,6.000000,6.000000,6.000000,6.000000,6.000000,0
2015-06-01,6.000000,6.000000,0.085000,0.085000,0.085000,85100
2015-07-01,0.085000,6.270000,0.040000,0.040000,0.040000,259200
2015-08-01,6.270000,6.270000,0.030000,6.270000,6.270000,66600
2015-09-01,6.270000,6.500000,5.200000,5.500000,5.500000,681
2015-10-01,5.500000,6.290000,5.500000,6.280000,6.280000,663
2015-11-01,6.280000,6.290000,4.240000,5.800000,5.800000,203
2015-12-01,6.240000,6.240000,3.860000,5.540000,5.540000,205
2016-01-01,5.540000,6.630000,5.540000,6.280000,6.280000,19
2016-02-01,6.280000,6.280000,0.030000,6.280000,6.280000,7017
2016-03-01,6.280000,6.280000,0.065000,6.280000,6.280000,18
2016-04-01,0.070000,6.270000,0.040000,5.980000,5.980000,69571
2016-05-01,5.980000,6.240000,0.055000,6.240000,6.240000,28007
2016-06-01,6.240000,6.240000,6.240000,6.240000,6.240000,22
2016-07-01,6.240000,6.240000,5.820000,5.900000,5.900000,464
2016-08-01,5.900000,5.900000,5.900000,5.900000,5.900000,117
2016-09-01,5.900000,5.900000,5.890000,5.890000,5.890000,15
2016-10-01,5.890000,5.900000,5.890000,5.900000,5.900000,15
2016-11-01,5.900000,6.240000,5.900000,6.240000,6.240000,14
2016-12-01,6.240000,6.250000,6.240000,6.240000,6.240000,946
2017-01-01,6.240000,6.240000,5.500000,5.990000,5.990000,528
2017-02-01,5.990000,5.990000,5.990000,5.990000,5.990000,8
2017-03-01,5.990000,6.100000,5.400000,6.000000,6.000000,2390
2017-04-01,6.000000,6.000000,6.000000,6.000000,6.000000,17
2017-05-01,6.000000,6.000000,6.000000,6.000000,6.000000,12
2017-06-01,6.000000,6.000000,6.000000,6.000000,6.000000,9
2017-07-01,6.000000,6.000000,6.000000,6.000000,6.000000,13
2017-08-01,6.000000,6.000000,6.000000,6.000000,6.000000,10
2017-09-01,6.000000,6.000000,6.000000,6.000000,6.000000,15
2017-10-01,6.000000,6.000000,5.900000,5.900000,5.900000,31
2017-11-01,5.900000,5.900000,5.800000,5.900000,5.900000,13
2017-12-01,5.900000,5.900000,4.750000,5.900000,5.900000,1791
2018-01-01,5.900000,6.600000,4.300000,4.680000,4.680000,3606
2018-02-01,null,null,null,null,null,null
2018-03-01,null,null,null,null,null,null
2018-04-01,null,null,null,null,null,null
2018-05-01,null,null,null,null,null,null
2018-06-01,null,null,null,null,null,null
2018-07-01,null,null,null,null,null,null
2018-08-01,null,null,null,null,null,null
2018-09-01,null,null,null,null,null,null
2018-10-01,null,null,null,null,null,null
2018-11-01,null,null,null,null,null,null
2018-12-01,null,null,null,null,null,null
2019-01-01,null,null,null,null,null,null
2019-02-01,null,null,null,null,null,null
2019-03-01,null,null,null,null,null,null
2019-04-01,null,null,null,null,null,null
2019-05-01,null,null,null,null,null,null
2019-06-01,null,null,null,null,null,null
2019-07-01,null,null,null,null,null,null
2019-08-01,14.500000,15.500000,14.250000,14.550000,14.550000,2529200
2019-09-01,14.470000,14.680000,11.110000,14.305000,14.305000,3138800
2019-10-01,14.220000,14.400000,12.100000,13.370000,13.370000,1839100
2019-11-01,13.360000,14.100000,12.532000,13.260000,13.260000,1180000
2019-12-01,13.230000,14.450000,12.140000,14.420000,14.420000,1687700
2020-01-01,14.450000,14.490000,12.260000,13.650000,13.650000,1710300
2020-02-01,13.680000,14.500000,12.830000,13.250000,13.250000,3519200
2020-03-01,13.290000,13.990000,5.660000,8.400000,8.400000,13077200
2020-04-01,8.100000,8.390000,7.440000,8.380000,8.380000,459700
