Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,42.810001,45.480000,40.799999,42.080002,40.129398,1987900
2015-05-01,42.290001,43.560001,41.009998,41.349998,39.433235,1563100
2015-06-01,41.759998,44.070000,40.639999,41.820000,39.977478,1542000
2015-07-01,42.279999,43.779999,34.500000,39.310001,37.578068,2724800
2015-08-01,39.430000,39.880001,34.680000,39.509998,37.769257,2141800
2015-09-01,38.750000,39.759998,33.020000,33.509998,32.117203,2816100
2015-10-01,33.490002,37.770000,30.760000,32.500000,31.149183,3404500
2015-11-01,32.450001,40.880001,32.450001,40.299999,38.624985,2808600
2015-12-01,40.270000,41.990002,37.950001,40.700001,39.110474,2728700
2016-01-01,40.080002,40.209999,33.080002,37.299999,35.843266,2324200
2016-02-01,36.900002,43.549999,35.790001,43.430000,41.733852,2840900
2016-03-01,43.869999,47.970001,42.299999,46.669998,44.847328,4226200
2016-04-01,46.150002,49.610001,44.209999,48.400002,46.611546,2464700
2016-05-01,48.490002,54.200001,47.099998,53.340000,51.369011,3102700
2016-06-01,53.340000,57.509998,52.660000,56.150002,54.188580,2967400
2016-07-01,55.990002,62.750000,51.730000,60.279999,58.174316,3972600
2016-08-01,60.160000,62.490002,57.150002,58.790001,56.736366,2833800
2016-09-01,58.980000,60.110001,54.939999,59.869999,57.875427,2537900
2016-10-01,59.349998,60.990002,52.080002,55.360001,53.515667,2047600
2016-11-01,55.459999,68.599998,52.860001,66.300003,64.091209,4290500
2016-12-01,66.360001,71.879997,62.189999,67.459999,65.330147,3970300
2017-01-01,68.389999,71.430000,65.029999,69.980003,67.770584,2634200
2017-02-01,70.690002,73.370003,62.320000,63.169998,61.175591,3179600
2017-03-01,64.199997,64.949997,59.020000,61.500000,59.558315,3207300
2017-04-01,61.849998,66.660004,59.619999,63.349998,61.446945,2472000
2017-05-01,63.730000,64.540001,52.349998,55.970001,54.288647,3066500
2017-06-01,56.020000,60.180000,53.790001,55.509998,53.928818,2877200
2017-07-01,55.490002,58.060001,47.340000,50.270000,48.838081,3488400
2017-08-01,50.549999,50.869999,45.700001,49.680000,48.264885,3503700
2017-09-01,49.840000,57.060001,47.270000,56.009998,54.529964,2805100
2017-10-01,53.500000,57.450001,48.439999,51.950001,50.577244,2954700
2017-11-01,52.090000,56.220001,50.709999,55.369999,53.906872,3576900
2017-12-01,55.389999,59.220001,52.650002,58.500000,57.065235,4278600
2018-01-01,60.380001,64.699997,58.900002,62.400002,60.869583,4096700
2018-02-01,62.099998,64.800003,55.720001,58.900002,57.455421,3587600
2018-03-01,59.009998,60.849998,53.889999,55.180000,53.826656,3016500
2018-04-01,55.029999,59.430000,52.840000,55.560001,54.289215,1935000
2018-05-01,55.490002,60.279999,53.090000,58.509998,57.171738,1953100
2018-06-01,58.939999,61.610001,58.200001,59.799999,58.534676,2564600
2018-07-01,59.500000,63.689999,46.950001,49.130001,48.090443,4380900
2018-08-01,49.099998,49.509998,44.919998,48.650002,47.620605,3698100
2018-09-01,48.650002,52.709999,47.910000,50.410000,49.461666,3300800
2018-10-01,50.759998,52.880001,32.520000,37.610001,36.902462,7323200
2018-11-01,37.150002,42.049999,33.279999,35.669998,34.998959,6651000
2018-12-01,36.279999,37.000000,27.860001,30.190001,29.708508,4095500
2019-01-01,29.490000,38.299999,29.209999,37.020000,36.429577,4680200
2019-02-01,37.040001,41.590000,34.889999,38.160000,37.551395,3091200
2019-03-01,40.000000,43.270000,36.139999,37.759998,37.157772,4306200
2019-04-01,38.139999,42.779999,30.990000,33.709999,33.266655,5703300
2019-05-01,33.980000,34.919998,28.760000,29.430000,29.042944,3847200
2019-06-01,29.459999,33.110001,28.860001,32.560001,32.239868,3076500
2019-07-01,33.040001,33.619999,29.520000,32.689999,32.368584,3449100
2019-08-01,32.660000,32.820000,26.200001,27.600000,27.328636,2540900
2019-09-01,27.389999,33.060001,26.549999,31.100000,30.906424,2463500
2019-10-01,31.180000,35.490002,28.629999,35.090000,34.871586,3189100
2019-11-01,35.279999,39.290001,35.099998,37.459999,37.226833,3518300
2019-12-01,37.700001,43.919998,36.689999,42.000000,41.861012,3350700
2020-01-01,42.250000,43.630001,40.570000,41.240002,41.103527,2344400
2020-02-01,41.410000,46.369999,36.279999,37.549999,37.425735,1435700
2020-03-01,37.759998,40.950001,25.170000,34.970001,34.854279,4003800
2020-04-01,34.730000,40.410000,34.340000,40.270000,40.270000,535700
